2022,3,3,.7,81.3,.12,0,0,6.3,12.8,1.3,.7,100,56,2.4,-.01,.52,-2.2
2022,3,4,.8,80.3,.13,0,0,6,12.8,.5,.3,165,35,1.6,-.01,.52,-2.2
2022,3,5,0,85.1,.09,0,0,5.8,12.7,.7,.7,211,19,1.9,-.02,.52,-2.2
2022,3,6,-.9,88.5,.07,0,0,5.5,12.7,.6,.6,170,20,1.7,-.02,.51,-2.6
2022,3,7,-1.3,90.7,.05,0,0,5.3,12.7,.8,.7,179,31,2.1,-.02,.5,-2.6
2022,3,8,-1.3,92.1,.04,.07,0,5.1,12.6,1,1,174,12,2,-.01,.51,-2.4
2022,3,9,1.2,84.1,.11,.54,0,4.9,12.6,.9,.6,183,42,2.2,.02,.56,-1.1
2022,3,10,7.2,61.7,.41,1.14,0,5.2,12.5,0,0,341,10,.8,.13,.62,.2
2022,3,11,10.2,48,.65,1.67,0,6.3,12.5,1.1,1,6,20,2,.25,.59,-.4
2022,3,12,12.6,36.8,.92,2.02,0,7.7,12.4,1.5,1.4,332,18,3,.34,.53,-1.8
2022,3,13,14.4,28.3,1.18,2.16,0,9.1,12.3,1.4,1.2,12,26,2.8,.39,.47,-3.7
2022,3,14,15.5,25.2,1.32,2.07,0,10.3,12.3,1.4,1.2,18,30,3.4,.39,.45,-4.3
2022,3,15,16.3,25,1.39,1.76,0,11.3,12.2,1.2,1,24,25,3,.32,.46,-3.7
2022,3,16,17.3,24.2,1.5,1.25,0,11.8,12.2,.5,.4,28,25,2,.21,.48,-3.3
2022,3,17,17.1,25.8,1.45,.62,0,12,12.1,.8,.7,334,28,1.9,.08,.5,-2.7
2022,3,18,14.1,42.7,.95,.08,0,11.6,12.1,.9,.9,309,13,1.6,.04,.67,1.4
2022,3,19,11.9,43.2,.79,0,0,10.9,12.1,1.3,1.3,263,15,2.2,.03,.6,-.2
2022,3,20,9.8,52.1,.59,0,0,10.2,12.1,.9,.8,226,26,1.6,.01,.63,.3
2022,3,21,6.7,68.5,.31,0,0,9.6,12.2,1.3,1.2,184,22,1.9,0,.67,1.3
2022,3,22,5.6,72.9,.25,0,0,9.1,12.2,1.8,1.8,188,11,2.8,0,.66,1.1
2022,3,23,4.7,76.7,.2,0,0,8.6,12.2,1.4,.8,141,48,3.7,0,.66,1
2022,3,24,4.5,76.6,.2,0,0,8.2,12.2,1.9,1.9,165,8,2.6,0,.64,.7
2022,4,1,4.6,75,.21,0,0,7.9,12.3,2.5,2.4,167,7,3.4,0,.64,.5
2022,4,2,4.5,75.3,.21,0,0,7.5,12.3,2.5,2.5,172,10,3.4,0,.63,.5
2022,4,3,2.9,83.2,.13,0,0,7.2,12.3,.6,.1,33,59,2.5,0,.63,.4
2022,4,4,.9,92,.05,0,0,6.9,12.3,.1,0,295,31,1.5,0,.6,-.2
2022,4,5,.7,92,.05,0,0,6.6,12.3,.6,.6,312,14,1.6,0,.59,-.5
2022,4,6,.3,94,.04,0,0,6.3,12.3,.3,.1,235,36,1.7,0,.59,-.5
2022,4,7,-.1,94.5,.03,0,0,6,12.3,.5,.5,225,8,1.9,0,.57,-.9
2022,4,8,-.4,95.2,.03,.07,0,5.7,12.3,.4,.4,164,12,1.7,0,.57,-1
2022,4,9,2.5,85.6,.11,.55,0,5.6,12.2,.3,.2,187,26,1.9,.03,.63,.4
2022,4,10,6.5,71.6,.28,1.1,0,6,12.2,1.4,1.2,178,27,2.7,.13,.69,1.7
2022,4,11,8.6,65.9,.38,1.62,0,7,12.2,1.5,1.4,49,19,2.5,.23,.74,2.6
2022,4,12,11.6,55.2,.61,1.97,0,8.3,12.1,.9,.8,37,21,2.5,.31,.75,2.9
2022,4,13,14,46.3,.86,2.12,0,9.7,12,.4,.4,45,20,1.8,.35,.74,2.6
2022,4,14,15.5,42.5,1.01,2.03,0,11.1,12,.6,.5,33,18,2.7,.35,.74,2.7
2022,4,15,16.9,38.3,1.19,1.73,0,12.1,12,.6,.4,77,34,2.1,.3,.74,2.6
2022,4,16,16.7,39.6,1.15,1.22,0,12.6,11.9,1.3,1.2,49,25,2.6,.21,.75,2.9
2022,4,17,16.8,37.8,1.19,.6,0,12.6,11.9,1.5,1.2,6,33,2.2,.09,.72,2.3
2022,4,18,14.5,48.6,.86,.08,0,12.2,11.9,1.5,1.4,13,17,2.2,.04,.79,3.6
2022,4,19,10.5,65,.45,0,0,11.5,11.9,0,0,30,3,.8,0,.83,4.2
2022,4,20,9,70.9,.34,0,0,10.9,12,.7,.6,219,29,2.2,0,.82,4
2022,4,21,8.1,73.9,.28,0,0,10.3,12,.9,.9,204,14,1.6,0,.8,3.7
2022,4,22,6,82.8,.16,0,0,9.8,12,1.1,1.1,159,12,2.2,0,.78,3.3
2022,4,23,5.6,84.2,.14,0,0,9.3,12.1,1.3,1.3,167,6,2.5,0,.77,3.1
2022,4,24,5,84.2,.14,0,0,8.9,12.1,1.4,1.3,165,5,1.9,0,.74,2.6
2022,5,1,4.6,84.7,.13,0,0,8.5,12.2,.4,.4,187,15,1.3,0,.72,2.2
2022,5,2,3,90,.08,0,0,8.1,12.2,.6,.5,169,30,1.6,0,.68,1.6
2022,5,3,2.6,90.3,.07,0,0,7.8,12.2,.9,.8,188,17,1.7,0,.66,1.1
2022,5,4,3,89.5,.08,0,0,7.4,12.2,2.1,2,189,8,3.4,0,.68,1.5
2022,5,5,3.3,88.6,.09,0,0,7.1,12.2,2.1,2.1,183,8,3.3,0,.68,1.6
2022,5,6,1.9,91.1,.06,0,0,6.9,12.2,.5,.4,104,33,1.4,0,.64,.6
2022,5,7,.4,96.7,.02,0,0,6.6,12.2,1.1,1,62,17,1.9,0,.61,0
2022,5,8,.4,96,.03,.05,0,6.3,12.2,1.1,.9,201,33,2.1,0,.61,-.1
2022,5,9,2.4,90.8,.07,.51,0,6.2,12.2,1.2,1.2,217,14,2,.02,.66,1
2022,5,10,5.9,77.7,.21,1.08,0,6.5,12.1,.8,.7,248,31,1.5,.11,.72,2.3
2022,5,11,10.2,60.8,.49,1.6,0,7.5,12.1,.4,.2,283,44,1.7,.22,.76,2.9
2022,5,12,12.6,51.5,.71,1.95,0,8.9,12.1,.6,.4,199,42,2.3,.31,.75,2.9
2022,5,13,14.6,45.2,.91,2.1,0,10.2,12,.9,.7,240,30,2.8,.36,.75,2.8
2022,5,14,16.4,39.4,1.13,2.02,0,11.5,12,.6,.4,282,37,2.2,.36,.73,2.5
2022,5,15,17.7,33.3,1.35,1.73,0,12.4,11.9,.4,0,95,57,1.7,.3,.67,1.3
2022,5,16,18.4,29.4,1.49,1.23,0,13,11.9,.6,.4,325,29,2.2,.21,.62,.3
2022,5,17,18,32.2,1.41,.61,0,13,11.9,.4,.1,3,49,2.2,.07,.66,1.1
2022,5,18,14.9,48.8,.88,.08,0,12.7,11.9,.2,.2,88,3,1.1,.03,.83,4.2
2022,5,19,11.1,57.4,.57,0,0,12,11.9,.8,.8,98,11,1.9,.01,.76,3
2022,5,20,9.5,65.2,.42,0,0,11.4,12,.5,.5,141,18,1.6,0,.77,3.3
2022,5,21,8.6,66.8,.37,0,0,10.8,12,.9,.8,215,20,2,0,.75,2.8
2022,5,22,7.1,72.1,.28,0,0,10.3,12.1,.9,.8,189,16,1.6,0,.73,2.4
2022,5,23,6.2,76.5,.22,0,0,9.8,12.1,1.8,1.7,167,12,2.5,0,.72,2.3
2022,5,24,6.1,77,.22,0,0,9.4,12.1,1.5,1.4,172,13,2.2,0,.73,2.4
2022,6,1,4.7,83.2,.14,0,0,9,12.2,.9,.7,153,37,1.6,0,.71,2.1
2022,6,2,4.1,86.3,.11,0,0,8.6,12.2,.7,.5,70,30,1.7,0,.71,2
2022,6,3,3.6,87.6,.1,0,0,8.3,12.2,.8,.7,303,21,1.9,0,.69,1.7
2022,6,4,3.2,88.4,.09,0,0,8,12.2,.4,.4,249,23,1.3,0,.68,1.5
2022,6,5,2.3,90.5,.07,0,0,7.7,12.3,.8,.7,222,20,1.5,0,.65,.9
2022,6,6,2.9,88.9,.08,0,0,7.4,12.3,2,2,178,11,3.1,0,.67,1.3
2022,6,7,3.4,85.9,.11,0,0,7.1,12.3,1.6,1.2,141,42,3.2,0,.67,1.3
2022,6,8,1.9,92.2,.06,.05,0,6.9,12.3,.6,.6,16,16,1.7,0,.65,.8
