2022,1,6,12.9,1.3,9.4,96,24.4,63.3,.45,13.09,2.79,12.2,8.2,11,13.9,13.8,13.9,3.9,3,276,37,11.2,0,2.7,1.7,.75,2.8
2022,2,6,14.6,-1.5,5.5,95.5,18.3,61.2,.45,13.44,0,11,5.4,8,13.8,12.8,13.2,1.4,1,13,42,5.3,.2,2.2,1.6,.5,-2.7
2022,3,6,18.7,-1.8,7.1,94,21.1,61.5,.54,13.37,0,12,4.9,8.1,12.8,12.1,12.4,1,.1,189,69,3.7,1.4,2.1,1.6,.56,-1.2
2022,4,6,18.3,-.8,7.6,96.8,33.8,70.6,.41,13.09,0,12.7,5.5,8.8,12.3,11.9,12.1,1,.3,142,55,3.4,1.3,2,1.4,.7,1.9
2022,5,6,19.3,.1,8.3,97.7,24.7,68.8,.47,12.97,0,13.1,6.2,9.3,12.2,11.9,12.1,.9,.5,185,43,3.4,1.7,2,1.5,.7,1.9
2022,6,6,18.6,1.4,8.9,94.1,30.2,69.9,.45,10.22,0,12.6,6.8,9.5,12.3,12,12.1,.7,.1,185,58,3.2,1.5,1.5,1.3,.76,2.9
2022,7,6,22.3,1.3,10.7,97.2,29.5,67.8,.56,12.88,0,14.2,7,10.3,12.3,12,12.2,1,.3,165,56,3.6,2.8,2.1,1.7,.83,4.2
2022,8,6,19.8,3.3,10.6,96.1,32.6,70,.49,8.5,0,13.2,8.5,10.5,12.5,12.3,12.4,1.2,.1,259,66,5.2,2.1,1.4,1.6,.85,4.7
2022,9,6,22.2,.6,10.9,97.8,22.2,63,.69,13.29,0,14.3,7.4,10.6,12.6,12.2,12.4,1.5,.7,2,54,4.9,2.8,2.7,2.1,.74,2.6
2022,10,6,22.1,4.9,13.8,72.6,21.5,44.6,.99,12.92,0,14.3,8.3,11.1,12.6,12.4,12.5,3.5,2.7,62,38,10.3,3.1,3.7,3.6,.67,1.3
2022,11,6,20.4,4.1,12.4,85.3,24.3,54.2,.77,11.22,0,15,9.3,11.9,13,12.6,12.8,1.7,1.2,48,39,7.3,2.4,2.3,2.1,.74,2.7
2022,12,6,21.5,2.3,10.4,92.1,13.9,54.4,.76,12.69,0,14.9,8.4,11.3,13.1,12.8,12.9,1.3,.4,8,60,4.4,2.6,2.5,2,.6,-.2
2022,13,6,21.7,.7,10.5,86,19.4,52.8,.76,12.2,0,14.9,7.9,11.1,13.1,12.7,12.9,1,.5,188,46,3.9,2.6,2.1,1.8,.62,.2
2022,14,6,20.2,4.6,11.1,88,27.6,59.1,.62,6.9,0,14.2,10.2,11.8,13.1,12.9,13,1,.3,182,60,3.1,2.3,1.1,1.6,.75,2.8
2022,15,6,21,2.7,11.8,83.8,16,46.4,.87,11.44,0,14.2,8.1,11.1,13.2,12.8,13,2.4,1.9,55,33,9.4,2.5,2.9,2.9,.59,-.5
2022,16,6,22.3,1.8,12,78.8,14.9,41.7,.98,13.25,0,15.2,8.3,11.6,13,12.7,12.9,1.6,.9,11,51,5.2,2.9,3,2.6,.52,-2.2
2022,17,6,22.8,3.6,11.8,83.5,16.3,47.2,.87,12.64,0,16.1,9.2,12.2,13.2,12.9,13,1,.3,149,60,3,3.2,2.4,2,.6,-.2
2022,18,6,21,6.1,12.8,85,23.1,51.2,.82,12.27,0,16.5,10.6,13.2,13.5,13.2,13.3,1.3,.4,325,58,5.2,2.8,2.5,2,.72,2.2
